Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
8.0,14.0,1.0,27.38010904580052,204.0,Yes,264.25708850339777,274.8164466052998,Standard,Standard,High_spent_Small_value_payments,30.0,31993.78,6.0,6.0,7.0,2.0,2942.148333333333,6.28,818.22,45.14129822463578
8.0,14.0,1.0,34.15826211876792,205.0,Yes,152.4523258823164,376.6212092263812,Standard,Standard,High_spent_Small_value_payments,30.0,31993.78,6.0,6.0,7.0,2.0,2942.148333333333,6.28,818.22,45.14129822463578
8.0,14.0,1.0,30.788038803709785,206.0,Yes,43.470408666891174,455.6031264418064,Standard,Standard,High_spent_Small_value_payments,30.0,31993.78,6.0,6.0,7.0,2.0,2942.148333333333,6.28,818.22,45.14129822463578
8.0,14.0,1.0,34.280968719435315,207.0,Yes,112.7238874320964,396.3496476766012,Standard,Standard,High_spent_Small_value_payments,30.0,31993.78,6.0,6.0,7.0,2.0,2942.148333333333,6.28,818.22,45.14129822463578
8.0,16.0,1.0,29.503454266447758,208.0,Yes,104.55723619082673,404.5162989178708,Standard,Standard,High_spent_Small_value_payments,30.0,31993.78,6.0,6.0,7.0,2.0,2942.148333333333,6.28,818.22,45.14129822463578
8.0,16.0,1.0,36.012793772472094,209.0,Yes,97.58820324481087,421.4853318638867,Standard,Standard,High_spent_Small_value_payments,30.0,31993.78,6.0,6.0,7.0,2.0,2942.148333333333,6.28,818.22,45.14129822463578
16.0,11.0,0.0,37.11561494309292,350.0,Yes,154.6341231395093,854.5248768604907,Standard,Standard,High_spent_Large_value_payments,20.0,92047.08,6.0,7.0,16.0,0.0,7591.59,9.13,1296.64,0.0
16.0,11.0,4.0,39.46775837121139,351.0,Yes,710.4953806729873,328.66361932701284,Standard,Standard,High_spent_Large_value_payments,20.0,92047.08,6.0,7.0,16.0,0.0,7591.59,9.13,1296.64,0.0
18.0,11.0,4.0,27.792788363714145,352.0,Yes,175.4456226582996,823.7133773417005,Standard,Standard,High_spent_Large_value_payments,20.0,92047.08,6.0,7.0,16.0,0.0,7591.59,9.13,1296.64,0.0
16.0,11.0,4.0,42.944681681740505,352.0,Yes,120.90755376622221,878.2514462337779,Poor,Standard,High_spent_Large_value_payments,20.0,92047.08,6.0,7.0,16.0,0.0,7591.59,9.13,1296.64,0.0
16.0,8.0,4.0,34.3576502428514,354.0,NM,78.71934549426288,920.4396545057373,Poor,Standard,High_spent_Large_value_payments,20.0,92047.08,6.0,7.0,16.0,0.0,7591.59,9.13,1296.64,0.0
16.0,13.0,4.0,28.776937743887977,354.0,Yes,266.5850272142179,782.5739727857823,Poor,Standard,High_spent_Large_value_payments,20.0,92047.08,6.0,7.0,16.0,0.0,7591.59,9.13,1296.64,0.0
16.0,10.0,4.0,40.75852163733138,356.0,Yes,59.28557022863863,939.8734297713614,Poor,Standard,High_spent_Large_value_payments,20.0,92047.08,6.0,7.0,16.0,0.0,7591.59,9.13,1296.64,0.0
16.0,11.0,4.0,27.727646781775498,357.0,Yes,268.0846032992916,761.0743967007086,Poor,Standard,High_spent_Large_value_payments,20.0,92047.08,6.0,7.0,16.0,0.0,7591.59,9.13,1296.64,0.0
11.0,12.0,8.0,28.94089258854545,77.0,Yes,254.86161508896942,211.93932455566463,Standard,Standard,Low_spent_Small_value_payments,46.0,32284.62,6.0,7.0,17.0,6.0,2898.385,9.22,1283.37,103.03756035536594
11.0,12.0,8.0,27.86131019311364,78.0,Yes,103.21030741657007,353.59063222806395,Standard,Standard,Low_spent_Small_value_payments,46.0,32284.62,6.0,7.0,17.0,6.0,2898.385,9.22,1283.37,103.03756035536594
10.0,12.0,8.0,27.88169704475605,79.0,Yes,35.793568414159616,391.00737123047446,Standard,Standard,Low_spent_Small_value_payments,46.0,32284.62,6.0,7.0,17.0,6.0,2898.385,9.22,1283.37,103.03756035536594
11.0,12.0,8.0,38.39455822201335,80.0,Yes,280.21825375922106,196.582685885413,Standard,Standard,Low_spent_Small_value_payments,46.0,32284.62,6.0,7.0,17.0,6.0,2898.385,9.22,1283.37,103.03756035536594
15.0,12.0,10.0,33.23978443489355,81.0,Yes,154.0197492180297,292.7811904266044,Standard,Standard,Low_spent_Small_value_payments,46.0,32284.62,6.0,7.0,17.0,6.0,2898.385,9.22,1283.37,103.03756035536594
11.0,12.0,10.0,26.874467413543886,82.0,Yes,272.2735499123763,204.52738973225772,Standard,Standard,Low_spent_Small_value_payments,46.0,32284.62,6.0,7.0,17.0,6.0,2898.385,9.22,1283.37,103.03756035536594
7.0,12.0,10.0,24.20553320227637,83.0,Yes,254.86161508896942,85.90209492602362,Standard,Standard,Low_spent_Small_value_payments,46.0,32284.62,6.0,7.0,17.0,6.0,2898.385,9.22,1283.37,103.03756035536594
13.0,12.0,10.0,27.930123710625228,84.0,Yes,359.7718322852988,117.02910735933534,Standard,Standard,Low_spent_Small_value_payments,46.0,32284.62,6.0,7.0,17.0,6.0,2898.385,9.22,1283.37,103.03756035536594
18.0,8.0,1.0,25.71557884311532,326.0,Yes,451.24651936958776,646.6819806304122,Standard,Standard,High_spent_Medium_value_payments,26.0,97791.42,6.0,6.0,12.0,0.0,7449.469346853578,17.92,107.41,629.8156531464217
18.0,8.0,1.0,28.711202517052943,327.0,Yes,322.7203197056673,755.2081802943327,Standard,Standard,High_spent_Medium_value_payments,26.0,97791.42,6.0,6.0,12.0,0.0,7449.469346853578,17.92,107.41,629.8156531464217
18.0,7.0,1.0,34.92287233220604,328.0,Yes,176.26422577485542,881.6642742251445,Standard,Standard,High_spent_Medium_value_payments,26.0,97791.42,6.0,6.0,12.0,0.0,7449.469346853578,17.92,107.41,629.8156531464217
19.0,8.0,1.0,26.51363149248924,329.0,Yes,499.24501998175833,588.6834800182418,Good,Standard,High_spent_Medium_value_payments,26.0,97791.42,6.0,6.0,12.0,0.0,7449.469346853578,17.92,107.41,629.8156531464217
18.0,8.0,1.0,38.64911430691306,330.0,Yes,77.60922833984066,970.3192716601593,Good,Standard,High_spent_Medium_value_payments,26.0,97791.42,6.0,6.0,12.0,0.0,7449.469346853578,17.92,107.41,629.8156531464217
16.0,8.0,1.0,44.6768885939621,331.0,Yes,108.30393861997324,939.6245613800266,Good,Standard,High_spent_Medium_value_payments,26.0,97791.42,6.0,6.0,12.0,0.0,7449.469346853578,17.92,107.41,629.8156531464217
18.0,8.0,1.0,28.807349824215013,332.0,Yes,743.540801271909,334.38769872809104,Standard,Standard,High_spent_Medium_value_payments,26.0,97791.42,6.0,6.0,12.0,0.0,7449.469346853578,17.92,107.41,629.8156531464217
18.0,8.0,1.0,33.89444259920451,333.0,Yes,110.31820362533672,947.6102963746632,Good,Standard,High_spent_Medium_value_payments,26.0,97791.42,6.0,6.0,12.0,0.0,7449.469346853578,17.92,107.41,629.8156531464217
52.0,18.0,7.0,29.934185732751413,218.0,Yes,79.17641583265376,312.48768858956015,Poor,Bad,Low_spent_Large_value_payments,31.0,19300.34,6.0,7.0,17.0,5.0,1512.361666666667,9.95,2430.21,49.57206224445275
51.0,18.0,7.0,36.6412035787929,219.0,NM,55.29821298839304,306.3658914338209,Poor,Bad,Low_spent_Large_value_payments,31.0,19300.34,6.0,7.0,17.0,5.0,1512.361666666667,9.95,2430.21,49.57206224445275
48.0,19.0,7.0,37.62486247304565,219.0,Yes,140.81859591726788,230.84550850494603,Poor,Bad,Low_spent_Large_value_payments,31.0,19300.34,6.0,7.0,17.0,5.0,1512.361666666667,9.95,2430.21,49.57206224445275
51.0,19.0,7.0,28.870386917234462,221.0,Yes,61.428029874778424,300.23607454743546,Standard,Bad,Low_spent_Large_value_payments,31.0,19300.34,6.0,7.0,17.0,5.0,1512.361666666667,9.95,2430.21,49.57206224445275
51.0,19.0,7.0,28.05884596384257,221.0,Yes,173.0425507765921,218.62155364562184,Poor,Bad,Low_spent_Large_value_payments,31.0,19300.34,6.0,7.0,17.0,5.0,1512.361666666667,9.95,2430.21,49.57206224445275
51.0,17.0,8.0,25.84779062032988,223.0,Yes,83.44744882880191,288.21665559341204,Poor,Bad,Low_spent_Large_value_payments,31.0,19300.34,6.0,7.0,17.0,5.0,1512.361666666667,9.95,2430.21,49.57206224445275
51.0,19.0,8.0,25.84314493873217,224.0,Yes,120.9754898578697,250.68861456434425,Poor,Bad,Low_spent_Large_value_payments,31.0,19300.34,6.0,7.0,17.0,5.0,1512.361666666667,9.95,2430.21,49.57206224445275
53.0,19.0,8.0,23.70919322410504,225.0,Yes,118.1855506983746,263.4785537238393,Standard,Bad,Low_spent_Large_value_payments,31.0,19300.34,6.0,7.0,17.0,5.0,1512.361666666667,9.95,2430.21,49.57206224445275
30.0,12.0,2.0,26.084542750932684,231.0,NM,50.14372713919671,382.6802728608033,Standard,Standard,High_spent_Medium_value_payments,41.0,19514.88,7.0,5.0,17.0,0.0,1828.24,4.17,881.4,0.0
30.0,14.0,2.0,25.665856781285065,232.0,No,99.1415414879628,381.8960652385857,Standard,Standard,High_spent_Medium_value_payments,41.0,19514.88,7.0,5.0,17.0,0.0,1828.24,4.17,881.4,0.0
30.0,12.0,2.0,33.66946005394869,233.0,No,43.315824459505386,389.5081755404946,Standard,Standard,High_spent_Medium_value_payments,41.0,19514.88,7.0,5.0,17.0,0.0,1828.24,4.17,881.4,0.0
30.0,12.0,2.0,34.503707241298585,234.0,No,45.388820313894996,387.43517968610496,Poor,Standard,High_spent_Medium_value_payments,41.0,19514.88,7.0,5.0,17.0,0.0,1828.24,4.17,881.4,0.0
30.0,12.0,2.0,41.17638419789344,235.0,No,168.34146287619103,304.48253712380904,Poor,Standard,High_spent_Medium_value_payments,41.0,19514.88,7.0,5.0,17.0,0.0,1828.24,4.17,881.4,0.0
30.0,12.0,2.0,38.78807246113495,236.0,No,151.3776397937309,321.4463602062691,Poor,Standard,High_spent_Medium_value_payments,41.0,19514.88,7.0,5.0,17.0,0.0,1828.24,4.17,881.4,0.0
30.0,15.0,2.0,27.182482771287628,237.0,No,184.63115997411617,278.1928400258838,Poor,Standard,High_spent_Medium_value_payments,41.0,19514.88,7.0,5.0,17.0,0.0,1828.24,4.17,881.4,0.0
26.0,11.0,4.0,28.781887776659712,238.0,No,99.1415414879628,343.6824585120372,Poor,Standard,High_spent_Medium_value_payments,41.0,19514.88,7.0,5.0,17.0,0.0,1828.24,4.17,881.4,0.0
48.0,18.0,6.0,25.951272885300533,121.0,Yes,14.622739235117402,295.2476462600903,Poor,Bad,Low_spent_Small_value_payments,41.0,10183.015,7.0,5.0,17.0,5.0,1074.5845833333333,7.97,1672.43,37.58807283812568
48.0,18.0,6.0,32.38559762083814,122.0,NM,92.36195001929579,267.5084354759118,Poor,Bad,Low_spent_Small_value_payments,41.0,10183.015,7.0,5.0,17.0,5.0,1074.5845833333333,7.97,1672.43,37.58807283812568
48.0,23.0,6.0,23.731347914755407,123.0,Yes,91.88397193610828,267.9864135590994,Poor,Bad,Low_spent_Small_value_payments,41.0,10183.015,7.0,5.0,17.0,5.0,1074.5845833333333,7.97,1672.43,37.58807283812568
43.0,20.0,6.0,27.61417777754393,124.0,Yes,46.8104157513052,283.0599697439025,Standard,Bad,Low_spent_Small_value_payments,41.0,10183.015,7.0,5.0,17.0,5.0,1074.5845833333333,7.97,1672.43,37.58807283812568
51.0,20.0,6.0,32.29348991062007,125.0,Yes,65.83126164076859,294.03912385443914,Poor,Bad,Low_spent_Small_value_payments,41.0,10183.015,7.0,5.0,17.0,5.0,1074.5845833333333,7.97,1672.43,37.58807283812568
48.0,24.0,6.0,25.105402554318484,126.0,Yes,73.89986104079846,285.9705244544092,Poor,Bad,Low_spent_Small_value_payments,41.0,10183.015,7.0,5.0,17.0,5.0,1074.5845833333333,7.97,1672.43,37.58807283812568
52.0,21.0,6.0,24.713823993258373,127.0,Yes,61.863727578026115,298.00665791718154,Poor,Bad,Low_spent_Small_value_payments,41.0,10183.015,7.0,5.0,17.0,5.0,1074.5845833333333,7.97,1672.43,37.58807283812568
48.0,21.0,6.0,36.83702882243363,128.0,Yes,71.12274735436063,288.747638140847,Poor,Bad,Low_spent_Small_value_payments,41.0,10183.015,7.0,5.0,17.0,5.0,1074.5845833333333,7.97,1672.43,37.58807283812568
10.0,8.0,0.0,29.815895626895166,393.0,No,388.36035366098815,768.9823963390119,Good,Good,High_spent_Medium_value_payments,20.0,106733.13,4.0,4.0,1.0,0.0,8873.4275,0.86,76.23,0.0
5.0,7.0,0.0,28.10808628993924,394.0,No,807.2067768357648,370.1359731642354,Good,Good,High_spent_Medium_value_payments,20.0,106733.13,4.0,4.0,1.0,0.0,8873.4275,0.86,76.23,0.0
2.0,6.0,0.0,42.070458602150005,395.0,No,172.03282853259896,955.3099214674013,Good,Good,High_spent_Medium_value_payments,20.0,106733.13,4.0,4.0,1.0,0.0,8873.4275,0.86,76.23,0.0
5.0,7.0,0.0,25.84254793986021,396.0,No,644.2873937406405,513.0553562593595,Good,Good,High_spent_Medium_value_payments,20.0,106733.13,4.0,4.0,1.0,0.0,8873.4275,0.86,76.23,0.0
5.0,6.0,0.0,28.8205537792444,397.0,No,345.60913541068396,791.733614589316,Good,Good,High_spent_Medium_value_payments,20.0,106733.13,4.0,4.0,1.0,0.0,8873.4275,0.86,76.23,0.0
5.0,6.0,0.0,31.72760359530652,397.0,No,384.7637247797149,913.0316546874346,Standard,Good,High_spent_Medium_value_payments,20.0,106733.13,4.0,4.0,1.0,0.0,8873.4275,0.86,76.23,0.0
9.0,4.0,1.0,43.6651184057441,397.0,No,191.03537260177933,936.3073773982209,Standard,Good,High_spent_Medium_value_payments,20.0,106733.13,4.0,4.0,1.0,0.0,8873.4275,0.86,76.23,0.0
7.0,6.0,1.0,39.24363977621796,400.0,No,384.7637247797149,792.5790252202852,Standard,Good,High_spent_Medium_value_payments,20.0,106733.13,4.0,4.0,1.0,0.0,8873.4275,0.86,76.23,0.0
28.0,19.0,7.0,33.07588356651339,147.0,Yes,0.0,284.2982044805207,Standard,Standard,Low_spent_Small_value_payments,32.0,12600.445,5.0,5.0,10.0,3.0,782.0370833333334,15.79,569.8,26.060347529205966
25.0,18.0,7.0,38.15374125597254,148.0,Yes,103.15861791443639,238.98474288969098,Standard,Standard,Low_spent_Small_value_payments,32.0,12600.445,5.0,5.0,10.0,3.0,782.0370833333334,15.79,569.8,26.060347529205966
25.0,16.0,7.0,23.17983273627976,149.0,Yes,32.02630794260436,310.117052861523,Standard,Standard,Low_spent_Small_value_payments,32.0,12600.445,5.0,5.0,10.0,3.0,782.0370833333334,15.79,569.8,26.060347529205966
25.0,18.0,7.0,28.819407058304,150.0,Yes,31.14919791081519,300.9941628933122,Poor,Standard,Low_spent_Small_value_payments,32.0,12600.445,5.0,5.0,10.0,3.0,782.0370833333334,15.79,569.8,26.060347529205966
20.0,19.0,7.0,37.24021434251173,151.0,Yes,41.0826367012432,301.0607241028842,Poor,Standard,Low_spent_Small_value_payments,32.0,12600.445,5.0,5.0,10.0,3.0,782.0370833333334,15.79,569.8,26.060347529205966
25.0,19.0,7.0,36.52748004014412,152.0,Yes,48.00806665619237,294.135294147935,Poor,Standard,Low_spent_Small_value_payments,32.0,12600.445,5.0,5.0,10.0,3.0,782.0370833333334,15.79,569.8,26.060347529205966
25.0,20.0,7.0,34.125305925956305,152.0,Yes,56.908895859705574,275.2344649444218,Poor,Standard,Low_spent_Small_value_payments,32.0,12600.445,5.0,5.0,10.0,3.0,782.0370833333334,15.79,569.8,26.060347529205966
25.0,19.0,11.0,31.978873515820705,154.0,Yes,66.37358000122424,275.76978080290314,Poor,Standard,Low_spent_Small_value_payments,32.0,12600.445,5.0,5.0,10.0,3.0,782.0370833333334,15.79,569.8,26.060347529205966
47.0,19.0,12.0,32.321769461626175,147.0,Yes,265.70621194860047,295.95384132335937,Poor,Bad,Low_spent_Small_value_payments,34.0,57983.12,9.0,8.0,31.0,8.0,4720.926666666667,7.27,3532.83,200.43261339470683
53.0,21.0,12.0,37.87364186839308,147.0,Yes,193.87337542933238,327.78667784262745,Standard,Bad,Low_spent_Small_value_payments,34.0,57983.12,9.0,8.0,31.0,8.0,4720.926666666667,7.27,3532.83,200.43261339470683
48.0,21.0,17.0,37.81024308787287,148.0,Yes,534.3581783879267,27.301874884033168,Poor,Bad,Low_spent_Small_value_payments,34.0,57983.12,9.0,8.0,31.0,8.0,4720.926666666667,7.27,3532.83,200.43261339470683
48.0,22.0,17.0,32.56739683731984,149.0,Yes,197.64049552810002,324.0195577438599,Poor,Bad,Low_spent_Small_value_payments,34.0,57983.12,9.0,8.0,31.0,8.0,4720.926666666667,7.27,3532.83,200.43261339470683
48.0,21.0,17.0,37.28428974024728,150.0,Yes,205.25015227427863,356.4099009976813,Poor,Bad,Low_spent_Small_value_payments,34.0,57983.12,9.0,8.0,31.0,8.0,4720.926666666667,7.27,3532.83,200.43261339470683
46.0,21.0,17.0,35.25737829905026,151.0,Yes,626.869242023209,324.0195577438599,Standard,Bad,Low_spent_Small_value_payments,34.0,57983.12,9.0,8.0,31.0,8.0,4720.926666666667,7.27,3532.83,200.43261339470683
49.0,21.0,17.0,24.63149693005803,152.0,Yes,234.73204010983818,316.9280131621217,Standard,Bad,Low_spent_Small_value_payments,34.0,57983.12,9.0,8.0,31.0,8.0,4720.926666666667,7.27,3532.83,200.43261339470683
48.0,24.0,17.0,24.726351303352534,153.0,Yes,159.13672195005464,362.5233313219053,Poor,Bad,Low_spent_Small_value_payments,34.0,57983.12,9.0,8.0,31.0,8.0,4720.926666666667,7.27,3532.83,200.43261339470683
22.0,14.0,3.0,23.723185779641085,214.0,No,89.87484896281485,253.32562235082094,Standard,Standard,Low_spent_Small_value_payments,48.0,20787.69,8.0,6.0,14.0,3.0,1999.3075,1.13,614.6,42.22199265643221
24.0,14.0,3.0,34.235852681958825,215.0,No,82.62718037237505,345.0815769711927,Standard,Standard,Low_spent_Small_value_payments,48.0,20787.69,8.0,6.0,14.0,3.0,1999.3075,1.13,614.6,42.22199265643221
22.0,14.0,3.0,22.80214523254044,215.0,No,110.17209563183977,337.53666171172796,Standard,Standard,Low_spent_Small_value_payments,48.0,20787.69,8.0,6.0,14.0,3.0,1999.3075,1.13,614.6,42.22199265643221
22.0,12.0,3.0,37.06719824335469,217.0,No,89.87484896281485,337.83390838075286,Standard,Standard,Low_spent_Small_value_payments,48.0,20787.69,8.0,6.0,14.0,3.0,1999.3075,1.13,614.6,42.22199265643221
22.0,14.0,3.0,29.339029437569323,218.0,No,155.4609440434731,292.24781330009466,Standard,Standard,Low_spent_Small_value_payments,48.0,20787.69,8.0,6.0,14.0,3.0,1999.3075,1.13,614.6,42.22199265643221
22.0,14.0,3.0,30.4424252235854,218.0,No,28.63736093576957,369.07139640779815,Standard,Standard,Low_spent_Small_value_payments,48.0,20787.69,8.0,6.0,14.0,3.0,1999.3075,1.13,614.6,42.22199265643221
23.0,14.0,3.0,26.11024341981501,218.0,No,258.21517380152807,189.4935835420397,Standard,Standard,Low_spent_Small_value_payments,48.0,20787.69,8.0,6.0,14.0,3.0,1999.3075,1.13,614.6,42.22199265643221
22.0,14.0,3.0,35.344187616472155,221.0,No,21.745531229318935,375.96322611424887,Standard,Standard,Low_spent_Small_value_payments,48.0,20787.69,8.0,6.0,14.0,3.0,1999.3075,1.13,614.6,42.22199265643221
52.0,10.0,9.0,39.28029558815228,164.0,NM,248.06995733765262,106.56906008284685,Poor,Standard,Low_spent_Large_value_payments,30.0,34290.12,9.0,8.0,25.0,7.0,2697.51,13.96,2686.81,185.1119825795006
47.0,10.0,9.0,27.036842290717487,164.0,NM,108.94691107774382,196.5585016421765,Standard,Standard,Low_spent_Large_value_payments,30.0,34290.12,9.0,8.0,25.0,7.0,2697.51,13.96,2686.81,185.1119825795006
52.0,6.0,9.0,29.01885042597808,164.0,Yes,60.589536090880564,274.0494813296189,Standard,Standard,Low_spent_Large_value_payments,30.0,34290.12,9.0,8.0,25.0,7.0,2697.51,13.96,2686.81,185.1119825795006
52.0,7.0,9.0,36.16398913486826,167.0,NM,99.47477403683122,255.16424338366826,Poor,Standard,Low_spent_Large_value_payments,30.0,34290.12,9.0,8.0,25.0,7.0,2697.51,13.96,2686.81,185.1119825795006
52.0,12.0,9.0,33.841866041473175,168.0,Yes,330.071842181316,44.56717523918351,Poor,Standard,Low_spent_Large_value_payments,30.0,34290.12,9.0,8.0,25.0,7.0,2697.51,13.96,2686.81,185.1119825795006
52.0,12.0,9.0,24.222554856393263,169.0,Yes,108.94691107774382,225.6921063427557,Poor,Standard,Low_spent_Large_value_payments,30.0,34290.12,9.0,8.0,25.0,7.0,2697.51,13.96,2686.81,185.1119825795006
52.0,12.0,13.0,35.11893274172206,170.0,Yes,224.09320407033417,150.5458133501653,Standard,Standard,Low_spent_Large_value_payments,30.0,34290.12,9.0,8.0,25.0,7.0,2697.51,13.96,2686.81,185.1119825795006
52.0,9.0,13.0,36.82064895309465,171.0,Yes,94.91721648288956,249.72180093760986,Poor,Standard,Low_spent_Large_value_payments,30.0,34290.12,9.0,8.0,25.0,7.0,2697.51,13.96,2686.81,185.1119825795006
11.0,8.0,4.0,27.980700663802917,230.0,Yes,397.00224891024857,224.64033293325656,Standard,Standard,Low_spent_Small_value_payments,32.0,43070.24,3.0,3.0,18.0,1.0,3622.186666666666,8.97,1233.1,30.57608482316153
13.0,8.0,4.0,28.0712918599624,231.0,Yes,443.9186741720723,177.7239076714328,Standard,Standard,Low_spent_Small_value_payments,32.0,43070.24,3.0,3.0,18.0,1.0,3622.186666666666,8.97,1233.1,30.57608482316153
15.0,8.0,4.0,28.361166154311103,232.0,Yes,50.50914885496671,521.1334329885384,Standard,Standard,Low_spent_Small_value_payments,32.0,43070.24,3.0,3.0,18.0,1.0,3622.186666666666,8.97,1233.1,30.57608482316153
11.0,8.0,4.0,24.331771760144264,233.0,Yes,74.92037487328841,506.7222069702167,Standard,Standard,Low_spent_Small_value_payments,32.0,43070.24,3.0,3.0,18.0,1.0,3622.186666666666,8.97,1233.1,30.57608482316153
10.0,8.0,8.0,26.44753733068293,234.0,Yes,178.09535842702488,423.54722341648034,Standard,Standard,Low_spent_Small_value_payments,32.0,43070.24,3.0,3.0,18.0,1.0,3622.186666666666,8.97,1233.1,30.57608482316153
8.0,8.0,8.0,39.069843987300096,235.0,Yes,41.33398006254758,530.3086017809576,Standard,Standard,Low_spent_Small_value_payments,32.0,43070.24,3.0,3.0,18.0,1.0,3622.186666666666,8.97,1233.1,30.57608482316153
11.0,8.0,8.0,34.718643637980016,236.0,Yes,108.62344689023183,493.0191349532733,Standard,Standard,Low_spent_Small_value_payments,32.0,43070.24,3.0,3.0,18.0,1.0,3622.186666666666,8.97,1233.1,30.57608482316153
11.0,8.0,8.0,26.365699545206407,237.0,Yes,403.5168088509092,218.125772992596,Standard,Standard,Low_spent_Small_value_payments,32.0,43070.24,3.0,3.0,18.0,1.0,3622.186666666666,8.97,1233.1,30.57608482316153
25.0,12.0,0.0,24.422250680362037,363.0,Yes,42.85050714738581,348.54982237062416,Standard,Standard,High_spent_Medium_value_payments,40.0,28572.39,6.0,3.0,15.0,3.0,2210.0325,4.89,400.07,69.60292048199007
25.0,9.0,0.0,36.43787041541562,364.0,NM,83.0442090106474,358.3561205073625,Standard,Standard,High_spent_Medium_value_payments,40.0,28572.39,6.0,3.0,15.0,3.0,2210.0325,4.89,400.07,69.60292048199007
28.0,10.0,0.0,29.323516897407607,365.0,Yes,53.484203285005805,347.91612623300415,Standard,Standard,High_spent_Medium_value_payments,40.0,28572.39,6.0,3.0,15.0,3.0,2210.0325,4.89,400.07,69.60292048199007
25.0,14.0,0.0,34.71456103712383,366.0,Yes,25.99346229581731,375.4068672221926,Standard,Standard,High_spent_Medium_value_payments,40.0,28572.39,6.0,3.0,15.0,3.0,2210.0325,4.89,400.07,69.60292048199007
